station_id,name,phase,Line,confidence,position_source,is_mature,boardings_all,alightings_all,throughput_all,boardings_weekday,alightings_weekday,throughput_weekday,boardings_weekend,alightings_weekend,throughput_weekend,catchment_area_km2,population,population_density,built_volume,built_volume_density,built_surface,built_surface_density,population_2030,population_core400,core_share,intersection_count,intersection_density,street_length_km,street_density,circuity,pnr,network_catchment_km2,poi_education,poi_healthcare,poi_retail,poi_office,poi_government,poi_transport,poi_leisure,poi_total,dist_cbd_km,dist_nearest_centre_km,bus_stops_500m,parking_area_m2,competing_rail_1km,metro_betweenness,metro_degree,metro_closeness,is_interchange,is_terminal,city,poi_total_pctl,poi_education_pctl,poi_healthcare_pctl,poi_retail_pctl,poi_office_pctl,poi_government_pctl,poi_transport_pctl,poi_leisure_pctl,bus_stops_500m_pctl,parking_area_m2_pctl
BLR031,Jaya Prakash Nagar,operational,Green Line,high,osm,True,9998.375,9936.979166666666,19935.354166666668,10656.29411764706,10532.441176470587,21188.735294117647,8400.57142857143,8490.857142857143,16891.428571428572,2.007391033949461,4483.3940942287445,2233.443319415374,12393253.0,6173811.0763685005,977224.0,486812.9743896241,4578.863323569298,1131.2269659042358,0.2523148628313557,654,325.7960152951771,129.91778421177807,64.71971928467273,1.0035944744618122,0.36899012234367906,0.7418986608653447,9,12.0,34.0,25.0,0.0,1.0,11.0,92.0,8.380502879004458,6.366641436779254,5,0.0,0,0.13730803974706415,2,6.678318288441824e-05,0,0,bengaluru,0.6265060240963856,0.6445783132530121,0.7289156626506024,0.5963855421686747,0.8012048192771084,0.41566265060240964,0.29518072289156627,0.7650602409638554,0.3795180722891566,0.13253012048192772
BLR032,Banashankari,operational,Green Line,high,osm,True,12105.083333333334,12263.708333333334,24368.791666666668,12607.617647058823,12714.617647058823,25322.235294117647,10884.642857142857,11168.642857142857,22053.285714285717,2.007391033949461,4144.053749591112,2064.3978574706757,11218977.0,5588834.865884159,891333.0,444025.5958732356,4232.297076255083,998.8225004971027,0.2410254694683087,567,282.45617839811223,124.12983225331324,61.8363986657312,1.0039281337198698,0.17901371136425714,0.3599284227288281,2,19.0,27.0,14.0,0.0,3.0,11.0,76.0,7.593748684853865,5.953021887363095,13,3448.2024745251106,0,0.15808491418247517,2,7.017024993979105e-05,0,0,bengaluru,0.6144578313253012,0.1746987951807229,0.8072289156626506,0.5301204819277109,0.5843373493975904,0.41566265060240964,0.8373493975903614,0.7650602409638554,0.9216867469879518,0.5180722891566265
BLR033,BTM Layout,operational,Yellow Line,high,osm,False,2969.5625,3546.6041666666665,6516.166666666667,3052.176470588235,3694.205882352941,6746.382352941177,2768.928571428572,3188.1428571428573,5957.071428571428,2.007391033949461,3806.3965837955475,1896.1908862901591,10299252.0,5130665.538411137,1029851.0,513029.59043998993,3887.449828863144,878.7897806167603,0.23087183935533992,713,355.18739893801416,164.32187713907683,81.85842935433469,1.0037247163901384,0.21802239665020492,0.4383600381659672,18,26.0,139.0,17.0,0.0,1.0,20.0,221.0,6.5339423771758725,2.7219131677056017,7,0.0,0,0.2529358626919603,2,6.431416395818375e-05,0,0,bengaluru,0.8975903614457831,0.8734939759036144,0.9036144578313253,0.9036144578313253,0.6566265060240963,0.41566265060240964,0.29518072289156627,0.9518072289156626,0.608433734939759,0.13253012048192772
BLR034,Jayadeva Hospital,operational,Yellow Line,high,osm,False,3763.0416666666665,3478.9791666666665,7242.020833333333,4218.411764705882,3901.529411764706,8119.941176470588,2657.1428571428573,2452.785714285714,5109.928571428572,2.007391033949461,4410.911150217056,2197.3352852626654,12305199.0,6129946.179838223,989751.0,493053.4127437566,4504.836904287338,1200.7873678207397,0.2722311393104462,605,301.3862221002785,154.86784196184283,77.14881622099635,1.0042184619818282,0.429638730439112,0.8638399227169022,12,25.0,124.0,23.0,0.0,1.0,18.0,203.0,6.558604827502967,3.35798865190799,11,7903.072453741028,0,0.27009936766034326,2,6.696455194134344e-05,0,0,bengaluru,0.8554216867469879,0.7409638554216867,0.8855421686746988,0.8674698795180723,0.7650602409638554,0.41566265060240964,0.29518072289156627,0.9156626506024096,0.8313253012048193,0.7228915662650602
BLR035,Central Silk Board,operational,Yellow Line,high,osm,False,3994.0625,3873.875,7867.9375,4315.823529411765,4145.35294117647,8461.176470588236,3212.6428571428573,3214.5714285714284,6427.214285714285,2.007391033949461,3558.4174453874584,1772.6578355719837,10104468.0,5033632.127030011,758990.0,378097.73340808327,3628.417437430937,991.2848872542381,0.27857464799111054,488,243.10161385939819,134.82464661936467,67.16411717457092,1.0029054260960053,0.33043320626100287,0.66437538130668,14,9.0,58.0,18.0,0.0,3.0,6.0,108.0,6.701901152880811,2.104770163798508,21,791.0921635412096,0,0.23517012947907256,2,6.052799050797251e-05,0,0,bengaluru,0.6506024096385542,0.7771084337349398,0.6867469879518072,0.7048192771084337,0.6867469879518072,0.41566265060240964,0.8373493975903614,0.4759036144578313,1.0,0.3373493975903614
BLR036,Ragigudda,operational,Yellow Line,high,osm,False,1952.5416666666667,1933.9375,3886.4791666666665,2092.3823529411766,2052.764705882353,4145.14705882353,1612.928571428571,1645.357142857143,3258.285714285714,2.007391033949461,3921.2522264420986,1953.4072635201485,10616037.0,5288474.851416156,900916.0,448799.4539994951,4004.751209758222,1246.5044193267822,0.3178842745491491,664,330.7776057431156,156.2778493363764,77.85122414784628,1.0044005289708813,0.43864983464402196,0.8819578227302637,12,25.0,110.0,16.0,0.0,2.0,12.0,177.0,6.781970474021753,4.412642587394222,9,0.0,0,0.2866606443842216,2,7.100596618001558e-05,0,0,bengaluru,0.7951807228915663,0.7409638554216867,0.8855421686746988,0.8433734939759037,0.6204819277108434,0.41566265060240964,0.6686746987951807,0.8192771084337349,0.7409638554216867,0.13253012048192772
BLR037,Rashtreeya Vidyalaya Road,operational,Green Line,high,osm,True,8548.666666666666,8686.291666666666,17234.958333333332,9160.823529411764,9353.617647058823,18514.441176470587,7062.0,7065.642857142857,14127.642857142857,2.007391033949461,3555.4863269925117,1771.1976724321794,9613257.0,4788930.92447778,808861.0,402941.4231309973,3609.9189956113696,697.4730200767517,0.19616810639424537,513,255.55558997924442,127.42207090983675,63.47645713009834,1.0045236940959725,0.4128144352960762,0.830012670222062,16,36.0,82.0,19.0,0.0,1.0,17.0,171.0,6.640425531931056,5.040635289976954,12,0.0,0,0.4447455585666968,3,7.446006490634247e-05,1,0,bengaluru,0.7710843373493976,0.8373493975903614,0.9518072289156626,0.7710843373493976,0.7048192771084337,0.41566265060240964,0.29518072289156627,0.8975903614457831,0.8855421686746988,0.13253012048192772
BLR038,Jayanagar,operational,Green Line,high,osm,True,13381.229166666666,13690.270833333334,27071.5,13775.20588235294,13982.117647058823,27757.32352941177,12424.42857142857,12981.5,25405.92857142857,2.007391033949461,4563.286635812372,2273.242511616827,9547307.0,4756077.335473626,803973.0,400506.421720045,4764.272109352052,869.1029128730297,0.19045547260879198,643,320.3162658024448,139.78939283344184,69.63735040621947,1.0042507798599958,0.5188428768157617,1.043195500909946,26,24.0,128.0,16.0,0.0,2.0,17.0,213.0,5.865842495816184,4.857139830223381,16,685.8401074963946,0,0.41915085817524844,2,7.659595658131979e-05,0,0,bengaluru,0.8674698795180723,0.9759036144578314,0.8554216867469879,0.8795180722891566,0.6204819277108434,0.41566265060240964,0.6686746987951807,0.8975903614457831,0.9759036144578314,0.3253012048192771
BLR039,South End Circle,operational,Green Line,high,osm,True,8153.854166666667,7799.979166666667,15953.833333333334,9014.29411764706,8651.20588235294,17665.5,6064.214285714285,5732.714285714285,11796.92857142857,2.007391033949461,97445.45669945702,48543.335628901856,10242786.0,5102536.489787807,771099.0,384129.941281492,107576.19944249839,37205.780265808105,0.3818113386297611,596,296.90279069713387,136.2116307207802,67.85505584967632,1.0043612481952275,0.4980095059200809,1.0013075233385016,19,32.0,58.0,19.0,1.0,1.0,13.0,143.0,5.051472692299092,4.3602021047565565,10,646.6318486018984,0,0.4290876242095754,2,7.895342579669071e-05,0,0,bengaluru,0.7469879518072289,0.9096385542168675,0.927710843373494,0.7048192771084337,0.7048192771084337,0.8855421686746988,0.29518072289156627,0.8554216867469879,0.7831325301204819,0.3132530120481928
BLR040,Lalbagh,operational,Green Line,high,osm,True,6973.020833333333,6878.833333333333,13851.854166666666,7024.0,6867.14705882353,13891.14705882353,6849.214285714285,6907.214285714285,13756.42857142857,2.007391033949461,103155.07950011641,51387.63586941152,7506748.0,3739554.413188135,651593.0,324596.9464743583,113959.03360362351,19285.86197757721,0.18695988671653777,584,290.92488215960765,140.05402687547632,69.7691802478193,1.0042062996506753,0.4311951430901781,0.86696927602925,19,24.0,52.0,13.0,1.0,1.0,6.0,116.0,4.33733947091278,3.4714381975489026,6,0.0,0,0.43842216199939776,2,8.11711575794288e-05,0,0,bengaluru,0.6807228915662651,0.9096385542168675,0.8554216867469879,0.6746987951807228,0.5542168674698795,0.8855421686746988,0.29518072289156627,0.4759036144578313,0.5,0.13253012048192772
BLR041,National College,operational,Green Line,high,osm,True,12669.520833333334,13127.395833333334,25796.916666666668,13695.970588235294,14198.0,27893.970588235294,10176.714285714286,10527.357142857143,20704.071428571428,2.007391033949461,143744.92459106445,71607.83432824849,10893754.0,5426822.086859169,875043.0,435910.5850335438,158814.1576271057,32457.365882873535,0.22579834366472767,598,297.89910878672157,142.27113785402207,70.87365413509362,1.0040529152820394,0.3821605872820016,0.7683794518378861,26,43.0,105.0,37.0,1.0,1.0,8.0,221.0,4.541375601245256,2.908793212687869,5,5543.116772912785,0,0.44715447154471544,2,8.312107406489249e-05,0,0,bengaluru,0.8975903614457831,0.9759036144578314,0.9759036144578314,0.8072289156626506,0.8855421686746988,0.8855421686746988,0.29518072289156627,0.6445783132530121,0.3795180722891566,0.6385542168674698
BLR042,Krishna Rajendra Market,operational,Green Line,high,osm,True,9732.9375,9588.020833333334,19320.95833333333,10271.588235294115,10185.676470588236,20457.264705882357,8424.785714285714,8136.571428571428,16561.35714285714,2.007391033949461,129386.45936203003,64455.03500504701,12696312.0,6324782.658324679,983162.0,489771.04279760993,142950.44961547852,26238.66396331787,0.20279296684284967,669,333.2684009670848,136.31049754084057,67.9043072503194,1.0034077178265175,0.2669181427035001,0.5366707687853747,19,16.0,61.0,25.0,0.0,4.0,8.0,133.0,3.8511441892612126,1.788824328881583,12,11769.285911865945,0,0.4552845528455285,2,8.5824036575892e-05,0,0,bengaluru,0.7228915662650602,0.9096385542168675,0.7831325301204819,0.7228915662650602,0.8012048192771084,0.41566265060240964,0.9337349397590361,0.6445783132530121,0.8855421686746988,0.8433734939759037
BLR043,Chickpete,operational,Green Line,high,osm,True,15372.0,16498.270833333332,31870.27083333333,13075.117647058823,14025.70588235294,27100.82352941177,20950.14285714286,22503.071428571428,43453.21428571428,2.007391033949461,126216.98754024506,62876.13394980559,12916845.0,6434643.166950202,1146055.0,570917.6640812143,139448.71257781982,29943.05445766449,0.23723474186164492,1177,586.33319572236,171.00541530926452,85.18789434503861,1.0030253967842824,0.5526748795837892,1.1112187785753957,8,14.0,152.0,6.0,0.0,4.0,4.0,188.0,3.6304783766772357,1.1412155916648274,6,9175.666263934349,0,0.4628124059018368,2,8.734688288695896e-05,0,0,bengaluru,0.8313253012048193,0.572289156626506,0.7530120481927711,0.9397590361445783,0.43373493975903615,0.41566265060240964,0.9337349397590361,0.30120481927710846,0.5,0.7831325301204819
BLR044,Trinity,operational,Purple Line,high,osm,True,11922.5625,11703.916666666666,23626.479166666668,14548.558823529413,14352.323529411764,28900.88235294117,5545.142857142857,5272.071428571428,10817.214285714286,2.007391033949461,88189.18645262718,43932.240884387385,10232353.0,5097339.196473473,583154.0,290503.4396077121,97434.33753705025,27092.808799743652,0.30721236797322277,480,239.1163415010474,93.50109014128302,46.578413751965094,1.003939130912209,0.36307154134142483,0.7299986476836756,8,5.0,53.0,176.0,2.0,1.0,2.0,247.0,1.1456573908633274,4.264765345476509,16,9256.704024068791,0,0.3327311050888287,2,6.95467981475801e-05,0,0,bengaluru,0.9397590361445783,0.572289156626506,0.5,0.6867469879518072,1.0,0.963855421686747,0.29518072289156627,0.15060240963855423,0.9759036144578314,0.7951807228915663
BLR045,"Sir M. Visvesvaraya Stn., Central College",operational,Purple Line,high,osm,True,11815.0,12483.833333333334,24298.83333333333,13830.735294117649,14674.0,28504.735294117647,6919.642857142857,7164.857142857143,14084.5,2.007391033949461,81388.85350634158,40544.59351958561,9786569.0,4875267.8648490915,692624.0,345036.9102412947,89182.24603255838,21774.712867736816,0.26753925051960825,646,321.8107429368263,118.81873476719032,59.190627415237195,1.0028674749540776,0.2954564896876068,0.594050519973129,23,6.0,41.0,39.0,2.0,1.0,9.0,121.0,2.4541685609445416,1.4231684887320561,12,12419.73824538641,0,0.3857271906052394,2,8.159897844450516e-05,0,0,bengaluru,0.7108433734939759,0.9518072289156626,0.5783132530120482,0.6626506024096386,0.9036144578313253,0.963855421686747,0.29518072289156627,0.7108433734939759,0.8855421686746988,0.8674698795180723
BLR046,Magadi Road,operational,Purple Line,high,osm,True,7350.145833333333,7283.479166666667,14633.625,8005.911764705882,7882.35294117647,15888.264705882351,5757.571428571428,5829.071428571428,11586.642857142857,2.007391033949461,134313.8137512207,66909.64116092701,12105856.0,6030641.661371883,1084902.0,540453.7440149362,148394.3544883728,32053.761348724365,0.23864828533642204,810,403.50882628301747,157.7907974057424,78.60491291290435,1.0029637070390862,0.5399357051632313,1.0856051486410445,9,9.0,16.0,3.0,0.0,1.0,6.0,44.0,5.585018781363843,1.7352422934577862,6,6583.644698306518,0,0.2529358626919603,2,8.308262381883615e-05,0,0,bengaluru,0.37349397590361444,0.6445783132530121,0.6867469879518072,0.3795180722891566,0.3373493975903614,0.41566265060240964,0.29518072289156627,0.4759036144578313,0.5,0.6867469879518072
BLR047,"Nadaprabhu Kempegowda Station, Majestic",operational,Green Line,high,osm,True,34365.208333333336,46069.41666666666,80434.625,33343.970588235294,45234.205882352944,78578.17647058824,36845.357142857145,48097.78571428572,84943.14285714286,2.007391033949461,98575.87934017181,49106.465891813685,12387024.0,6170708.043678479,922227.0,459415.72140309674,108909.89935398102,27326.174911499023,0.27720954755270455,967,481.71979631565176,161.91066674558607,80.65726308791633,1.0033332983018897,0.39181090987144374,0.7877825766710146,3,7.0,148.0,14.0,0.0,8.0,5.0,185.0,3.6827696693053427,0.20327028388232918,13,8874.953854925388,1,0.6431797651309846,3,8.952302682881557e-05,1,0,bengaluru,0.8192771084337349,0.2469879518072289,0.6144578313253012,0.927710843373494,0.5843373493975904,0.41566265060240964,1.0,0.39156626506024095,0.9216867469879518,0.7710843373493976
BLR048,Krantivira Sangolli Rayanna Railway Station,operational,Purple Line,high,osm,True,12161.083333333334,13746.979166666666,25908.0625,12488.235294117649,14260.29411764706,26748.529411764703,11366.57142857143,12500.357142857143,23866.92857142857,2.007391033949461,114448.7529797554,57013.6814622421,11029028.0,5494210.053484612,783829.0,390471.5059217177,126446.77707862854,33302.67474746704,0.29098329060306916,625,311.34940299615545,118.51159957957677,59.03762524355305,1.0042733337695489,0.24499496637197152,0.49259160737322505,5,3.0,29.0,8.0,0.0,5.0,6.0,56.0,4.496916074119483,0.6494333266495829,4,2075.3931053493916,1,0.5814513700692563,3,8.865607627580966e-05,1,0,bengaluru,0.5180722891566265,0.42168674698795183,0.3313253012048193,0.5542168674698795,0.4819277108433735,0.41566265060240964,0.9759036144578314,0.4759036144578313,0.2710843373493976,0.46987951807228917
BLR049,Mahatma Gandhi Road,operational,Purple Line,high,osm,True,20982.83333333333,21573.4375,42556.270833333336,21280.70588235294,21820.5,43101.205882352944,20259.42857142857,20973.42857142857,41232.857142857145,2.007391033949461,78061.0130290538,38886.799686193626,10159883.0,5061237.610497262,631216.0,314445.95961859403,86244.39546525478,11073.017097592354,0.14185079936729808,574,285.9432917116692,105.29460257076262,52.45345863859904,1.003800301173559,0.3657686163391897,0.7354214387231373,26,5.0,406.0,128.0,2.0,1.0,7.0,575.0,0.008216356976528519,3.8549213196019725,9,17683.506517057147,0,0.34688346883468835,2,7.287192553266575e-05,0,0,bengaluru,0.9879518072289156,0.9759036144578314,0.5,0.9879518072289156,0.9879518072289156,0.963855421686747,0.29518072289156627,0.5602409638554217,0.7409638554216867,0.9156626506024096
BLR050,Halasuru,operational,Purple Line,high,osm,True,9009.520833333334,8739.708333333334,17749.229166666668,9939.5,9641.058823529413,19580.558823529413,6751.0,6550.714285714285,13301.714285714286,2.007391033949461,115824.25534057617,57698.90040442026,9191583.0,4578870.207423379,832746.0,414839.95191589836,127966.47732925415,33952.32636260986,0.29313658233998163,649,323.3052200712078,122.75988473637206,61.15394691927408,1.0027355982349024,0.5058663960367469,1.017104738231673,19,15.0,108.0,31.0,0.0,1.0,10.0,184.0,2.1611162458711064,4.577850917918262,7,398.7011720997649,0,0.3179765130984643,2,6.645981648787522e-05,0,0,bengaluru,0.8072289156626506,0.9096385542168675,0.7710843373493976,0.8313253012048193,0.8373493975903614,0.41566265060240964,0.29518072289156627,0.7349397590361446,0.608433734939759,0.26506024096385544
BLR051,"Dr. B. R. Ambedkar Station, Vidhana Soudha",operational,Purple Line,high,osm,True,11505.25,11411.875,22917.125,13358.941176470587,13380.823529411764,26739.764705882357,7003.428571428572,6630.142857142857,13633.57142857143,2.007391033949461,41513.47825656086,20680.314674358568,6854160.0,3414461.7984642065,419916.0,209184.95345365378,45865.467131599784,6169.836626432836,0.14862249287573837,640,318.8217886680632,124.15785167018616,61.8503567916763,1.0034222943870408,0.2802240904224014,0.5634239640511348,10,1.0,15.0,66.0,8.0,2.0,14.0,116.0,1.682246406243052,2.2194115413035282,4,43028.17022384947,0,0.37338151159289373,2,7.861252870252161e-05,0,0,bengaluru,0.6807228915662651,0.6987951807228916,0.0783132530120482,0.3433734939759036,0.9518072289156626,1.0,0.6686746987951807,0.8674698795180723,0.2710843373493976,0.9759036144578314
BLR052,Cubbon Park,operational,Purple Line,high,osm,True,13879.9375,13776.104166666666,27656.041666666668,15471.5,14924.058823529413,30395.558823529413,10014.714285714286,10988.214285714286,21002.92857142857,2.007391033949461,73021.35903469473,36376.250466272206,9610437.0,4787526.115971462,598376.0,298086.41658756405,80676.41871183366,13960.425456941128,0.19118276681632415,631,314.33835726491856,118.18898836966157,58.87691355138191,1.0034630532847526,0.5379706737372087,1.0816542185341225,9,8.0,107.0,116.0,6.0,3.0,16.0,265.0,1.1638168058604632,2.8910465821034026,15,32378.724782034726,0,0.3604336043360434,2,7.643952941149278e-05,0,0,bengaluru,0.9518072289156626,0.6445783132530121,0.6445783132530121,0.8192771084337349,0.963855421686747,0.9879518072289156,0.8373493975903614,0.8795180722891566,0.9518072289156626,0.963855421686747
BLR053,Mantri Square Sampige Road,operational,Green Line,high,osm,True,16594.166666666668,16566.0,33160.166666666664,16422.882352941175,16231.735294117649,32654.617647058825,17010.14285714286,17377.785714285714,34387.92857142857,2.007391033949461,159060.24367523193,79237.29905393036,12125617.0,6040485.782256054,958294.0,477382.8236716765,175735.03066825867,43407.97494506836,0.27290273133051685,680,338.74815045981717,140.78956273519393,70.13559408910785,1.0038136683998786,0.3633807086670094,0.730620265474899,13,22.0,167.0,17.0,0.0,1.0,11.0,231.0,4.247238363749283,1.5247098559926882,16,4112.792557953023,0,0.3026196928635953,2,8.19913466943389e-05,0,0,bengaluru,0.927710843373494,0.7590361445783133,0.8253012048192772,0.9518072289156626,0.6566265060240963,0.41566265060240964,0.29518072289156627,0.7650602409638554,0.9759036144578314,0.5421686746987951
BLR054,Srirampura,operational,Green Line,high,osm,True,5897.708333333333,5815.770833333333,11713.479166666666,6290.5,6226.941176470588,12517.441176470587,4943.785714285715,4817.214285714285,9761.0,2.007391033949461,154592.46158599854,77011.63299601078,11162732.0,5560815.910409729,1063372.0,529728.3797805245,170798.87643814087,39730.90383911133,0.2570041477540569,740,368.6376931474481,146.58463695323965,73.02246272607897,1.0030403773195533,0.5487643347912886,1.1033561617487373,15,18.0,68.0,11.0,0.0,3.0,4.0,119.0,5.269675296655964,2.364249960138236,10,0.0,1,0.2866606443842216,2,7.763908401174594e-05,0,0,bengaluru,0.6987951807228916,0.8072289156626506,0.7951807228915663,0.7469879518072289,0.536144578313253,0.41566265060240964,0.8373493975903614,0.30120481927710846,0.7831325301204819,0.13253012048192772
BLR055,Mahakavi Kuvempu Road,operational,Green Line,high,osm,True,5447.083333333333,5323.229166666667,10770.3125,5841.382352941177,5760.323529411765,11601.70588235294,4489.5,4261.714285714285,8751.214285714286,2.007391033949461,142635.25297546387,71055.04137618605,10873571.0,5416767.742858095,1050540.0,523336.0029177299,157588.15614700317,34503.42212677002,0.24189968052782368,795,396.03644061110975,160.02175598244875,79.71628510645102,1.003105420776153,0.5842600460407247,1.174724523793648,18,28.0,135.0,23.0,0.0,3.0,8.0,215.0,5.982074741576362,2.8779693792125944,11,1369.4049210086744,1,0.27009936766034326,2,7.483818957590011e-05,0,0,bengaluru,0.8795180722891566,0.8734939759036144,0.9156626506024096,0.891566265060241,0.7650602409638554,0.41566265060240964,0.8373493975903614,0.6445783132530121,0.8313253012048193,0.3855421686746988
BLR056,Delta Electronics Bommasandra,operational,Yellow Line,high,osm,False,5302.708333333333,5270.895833333333,10573.604166666666,5408.294117647059,5383.235294117647,10791.529411764706,5046.285714285715,4998.071428571428,10044.357142857143,2.007391033949461,15856.783735027537,7899.200238943955,8405366.0,4187209.097702693,706558.0,351978.2583714522,15878.19259865582,4353.754235267639,0.27456729611883546,175,87.17783283892354,66.69786309597252,33.22614376968057,1.0020092004461647,0.2867042195381693,0.5764530367067572,1,1.0,13.0,0.0,0.0,1.0,1.0,17.0,19.42739235555854,4.200150507998539,3,1225.2862975174846,0,0.0,1,3.586796033070007e-05,0,1,bengaluru,0.0963855421686747,0.06626506024096386,0.0783132530120482,0.2710843373493976,0.0783132530120482,0.41566265060240964,0.29518072289156627,0.08433734939759036,0.1566265060240964,0.3614457831325301
BLR057,Biocon Hebbagodi,operational,Yellow Line,high,osm,False,1294.9791666666667,1062.0625,2357.0416666666665,1341.9117647058824,1084.5,2426.4117647058824,1181.0,1007.5714285714286,2188.5714285714284,2.007391033949461,23385.961603531614,11649.928294000933,6947597.0,3461008.2851326093,596348.0,297076.15004472213,23571.349594913423,6525.549606561661,0.27903704441113125,180,89.66862806289278,71.35707334887172,35.54717149875854,1.0039195716011209,0.21498939509382178,0.43226182670493696,6,5.0,13.0,4.0,0.0,1.0,2.0,31.0,18.133546253850728,2.931527202938476,3,0.0,0,0.024390243902439025,2,3.761147993370896e-05,0,0,bengaluru,0.25903614457831325,0.4939759036144578,0.5,0.2710843373493976,0.3795180722891566,0.41566265060240964,0.29518072289156627,0.15060240963855423,0.1566265060240964,0.13253012048192772
BLR058,Huskur Road,operational,Yellow Line,high,osm,False,1839.3541666666667,1625.2083333333333,3464.5625,1830.6764705882356,1658.0882352941176,3488.764705882353,1860.4285714285716,1545.357142857143,3405.785714285714,2.007391033949461,10882.82200011611,5421.376212239324,6257165.0,3117063.3395175026,581252.0,289555.9411045142,10957.243010666221,2709.696989789605,0.24898845076770484,159,79.20728812222195,61.98416891885383,30.877974380956793,1.0034396840783868,0.0708960843468868,0.1425450353615756,2,2.0,35.0,7.0,0.0,1.0,4.0,51.0,16.936889350493516,2.002004546078904,4,1275.12760742056,0,0.04817825956037338,2,3.932454067716919e-05,0,0,bengaluru,0.4759036144578313,0.1746987951807229,0.18674698795180722,0.6265060240963856,0.463855421686747,0.41566265060240964,0.29518072289156627,0.30120481927710846,0.2710843373493976,0.37349397590361444
BLR059,Infosys Foundation Konappana Agrahara,operational,Yellow Line,high,osm,False,5043.604166666667,4420.0625,9463.666666666666,5384.617647058823,4739.941176470588,10124.558823529413,4215.428571428572,3643.214285714286,7858.642857142857,2.007391033949461,3269.463995061815,1628.7130607678744,9648768.0,4806621.050317454,641153.0,319396.1660467105,3313.8933307901025,370.9597126916051,0.11346193542791759,189,94.15205946603741,65.97929639398673,32.868183267798656,1.003085743377349,0.23484388528759864,0.47218164784640254,8,5.0,23.0,14.0,0.0,2.0,7.0,59.0,15.915728520453776,1.2228847540949979,9,4566.537229318521,0,0.07136404697380307,2,4.0909817714276625e-05,0,0,bengaluru,0.5481927710843374,0.572289156626506,0.5,0.4819277108433735,0.5843373493975904,0.41566265060240964,0.6686746987951807,0.5602409638554217,0.7409638554216867,0.5783132530120482
BLR060,Electronic City,operational,Yellow Line,high,osm,False,2872.020833333333,2963.5625,5835.583333333333,2971.0,3002.823529411765,5973.823529411765,2631.6428571428573,2868.214285714286,5499.857142857143,2.007391033949461,1828.1264176261611,910.697709967049,6798033.0,3386501.625757062,534110.0,266071.7274148426,1859.7309309518896,379.6485790028237,0.2076708565350753,196,97.63917277959436,65.9659393111619,32.86152931617741,1.0033624624943822,0.24509572953618547,0.49279420373575117,6,12.0,9.0,1.0,0.0,2.0,7.0,37.0,14.551362320708654,1.3086766746643146,6,18224.848543532797,0,0.0939476061427281,2,4.315579838338477e-05,0,0,bengaluru,0.3253012048192771,0.4939759036144578,0.7289156626506024,0.21084337349397592,0.1927710843373494,0.41566265060240964,0.6686746987951807,0.5602409638554217,0.5,0.927710843373494
BLR061,Beratena Agrahara,operational,Yellow Line,high,osm,False,594.125,527.375,1121.5,638.1764705882352,569.4411764705883,1207.6176470588234,487.1428571428572,425.2142857142857,912.3571428571428,2.007391033949461,2224.416223780485,1108.1130612624265,6608536.0,3292101.981245762,568007.0,282957.8245562196,2245.3709035161883,747.904812335968,0.33622521016542206,236,117.56553457134831,71.03174838583243,35.38510792592329,1.002790893920772,0.19463910070047946,0.3913451320716481,6,2.0,10.0,2.0,1.0,1.0,3.0,25.0,13.55519138641766,2.0801364342443005,0,4587.70757825557,0,0.11592893706714845,2,4.4914357570923e-05,0,0,bengaluru,0.18674698795180722,0.4939759036144578,0.18674698795180722,0.23493975903614459,0.2710843373493976,0.8855421686746988,0.29518072289156627,0.21686746987951808,0.018072289156626505,0.5903614457831325
BLR062,Hosa Road,operational,Yellow Line,high,osm,False,2783.1041666666665,2815.9791666666665,5599.083333333333,2790.8529411764707,2877.9411764705883,5668.794117647059,2764.285714285714,2665.5,5429.785714285715,2.007391033949461,2910.974505443126,1450.128279050794,8359910.0,4164564.780162544,670524.0,334027.59535135067,2948.941653641872,720.1911280807108,0.24740550861371388,365,181.8280513497548,104.6694349855855,52.14202575153113,1.0022711590886992,0.23923687328619675,0.48101427429357313,8,5.0,16.0,1.0,0.0,1.0,1.0,32.0,12.620708507883531,2.9448297115727233,3,4940.717757351004,0,0.13730803974706415,2,4.666421126676117e-05,0,0,bengaluru,0.2891566265060241,0.572289156626506,0.5,0.3795180722891566,0.1927710843373494,0.41566265060240964,0.29518072289156627,0.08433734939759036,0.1566265060240964,0.6265060240963856
BLR063,Singasandra,operational,Yellow Line,high,osm,False,1162.3333333333333,1140.9166666666667,2303.25,1215.8823529411766,1205.3823529411766,2421.264705882353,1032.2857142857142,984.3571428571428,2016.642857142857,2.007391033949461,13731.495085537434,6840.468475402757,7344549.0,3658753.514281617,663914.0,330734.7640652633,13826.981763005257,4153.099749922752,0.302450659891869,383,190.7949141560441,106.32876952780707,52.96863826207766,1.0026944995656626,0.29520107125018885,0.5935369707337155,1,5.0,34.0,2.0,0.0,1.0,1.0,44.0,11.276049742961817,4.272599898100302,2,6031.479604545306,0,0.15808491418247517,2,4.935209542001114e-05,0,0,bengaluru,0.37349397590361444,0.06626506024096386,0.5,0.5963855421686747,0.2710843373493976,0.41566265060240964,0.29518072289156627,0.08433734939759036,0.060240963855421686,0.6506024096385542
