station_id,name,feature,value,dimension
MAA040,Adambakkam,dist_nearest_centre_km,3.721171969470768,Destination
MAA041,Alwarpet,dist_nearest_centre_km,2.8076566111435564,Destination
MAA042,Bharathidasan Road,dist_nearest_centre_km,2.368924058528864,Destination
MAA043,Boat Club,dist_nearest_centre_km,2.0258683400128947,Destination
MAA044,Karayanchavadi,dist_nearest_centre_km,8.861558751999022,Destination
MAA045,Kodambakkam,dist_nearest_centre_km,1.1829285250026318,Destination
MAA046,Kumananchavadi,dist_nearest_centre_km,8.627026954202455,Destination
MAA047,Kutchery Road,dist_nearest_centre_km,4.332871356206946,Destination
MAA048,Lighthouse,dist_nearest_centre_km,4.997539402168142,Destination
MAA049,Madhavaram Depot,dist_nearest_centre_km,10.181126762928878,Destination
MAA050,Madhavaram Milk Colony,dist_nearest_centre_km,10.171347294274517,Destination
MAA051,Panagal Park,dist_nearest_centre_km,0.1040719445831948,Destination
MAA052,Poonamallee Bypass,dist_nearest_centre_km,10.78659861390865,Destination
MAA053,Porur Bypass,dist_nearest_centre_km,8.326288495267256,Destination
MAA054,Porur Junction,dist_nearest_centre_km,7.637247112121549,Destination
MAA055,Royapettah,dist_nearest_centre_km,3.567359776462248,Destination
MAA056,Sholinganallur,dist_nearest_centre_km,10.059235557867789,Destination
MAA057,Thelliyaragaram,dist_nearest_centre_km,8.678426574872704,Destination
MAA058,Thirumayilai,dist_nearest_centre_km,3.6898279230333175,Destination
MAA059,Kattupkkam,dist_nearest_centre_km,8.611139743634086,Destination
MAA060,Iyyapanthangal,dist_nearest_centre_km,8.688125327755415,Destination
MAA061,Adyar Depot,dist_nearest_centre_km,1.3150951250533849,Destination
MAA062,Alwarthirunagar,dist_nearest_centre_km,5.116066345906857,Destination
MAA063,Anna Flyover,dist_nearest_centre_km,2.289255279422932,Destination
MAA064,Anna Nagar KV,dist_nearest_centre_km,5.5870048888666926,Destination
MAA065,Anna Nagar West,dist_nearest_centre_km,5.252749572616222,Destination
MAA066,Assisi Nagar,dist_nearest_centre_km,9.75313311219334,Destination
MAA067,Ayanavaram,dist_nearest_centre_km,6.235621432664077,Destination
MAA068,Butt Road,dist_nearest_centre_km,2.39397772278098,Destination
MAA069,Chennai Trade Centre,dist_nearest_centre_km,3.3907182231109365,Destination
MAA070,Chetpet,dist_nearest_centre_km,3.364708447430337,Destination
MAA071,Classical Tamil Institute,dist_nearest_centre_km,10.276771274514736,Destination
MAA072,Dr. Radhakrishnan Salai,dist_nearest_centre_km,3.566208208230273,Destination
MAA073,Elcot,dist_nearest_centre_km,10.25718187362457,Destination
MAA074,Gandhi Nagar,dist_nearest_centre_km,5.0768876145735735,Destination
MAA075,Greenways Road,dist_nearest_centre_km,3.4387719720027263,Destination
MAA076,Indira Nagar,dist_nearest_centre_km,0.5883149575943946,Destination
MAA077,Kandanchavadi,dist_nearest_centre_km,2.5623105075157047,Destination
MAA078,Karambakkam,dist_nearest_centre_km,7.003863777334325,Destination
MAA079,Karapakkam,dist_nearest_centre_km,8.89503432907291,Destination
MAA080,Kellys,dist_nearest_centre_km,4.635602080962293,Destination
MAA081,Kovilambakkam,dist_nearest_centre_km,8.492138616062055,Destination
MAA082,Koyambedu Market,dist_nearest_centre_km,4.751091306177511,Destination
MAA083,Madhavaram Bus Terminus,dist_nearest_centre_km,8.016348900723102,Destination
MAA084,Madhavaram High Road,dist_nearest_centre_km,9.276165261749735,Destination
MAA085,Madipakkam,dist_nearest_centre_km,5.770275959419503,Destination
MAA086,Manapakkam,dist_nearest_centre_km,4.824098341745844,Destination
MAA087,Mandaveli,dist_nearest_centre_km,3.8404927105551,Destination
MAA088,Medavakkam I,dist_nearest_centre_km,10.228185946172408,Destination
MAA089,Medavakkam II,dist_nearest_centre_km,10.26988308637835,Destination
MAA090,Mettukuppam,dist_nearest_centre_km,6.458027232707416,Destination
MAA091,Moolakadai,dist_nearest_centre_km,9.519960857203897,Destination
MAA092,Mugalivakkam,dist_nearest_centre_km,5.700292665999244,Destination
MAA093,Natesan Nagar,dist_nearest_centre_km,4.576166546890659,Destination
MAA094,Nehru Nagar,dist_nearest_centre_km,21.02345754485429,Destination
MAA095,Nungambakkam,dist_nearest_centre_km,2.643250608780958,Destination
MAA096,Okkiyam Thoraipakkam,dist_nearest_centre_km,6.541607360137036,Destination
MAA097,Otteri,dist_nearest_centre_km,6.353997669969608,Destination
MAA098,PTC Colony,dist_nearest_centre_km,1.328236565087518,Destination
MAA099,Pattalam,dist_nearest_centre_km,6.659781045592353,Destination
MAA100,Perambur,dist_nearest_centre_km,7.845966759518859,Destination
MAA101,Perambur Barracks Road,dist_nearest_centre_km,6.296238508986082,Destination
MAA102,Perumbakkam,dist_nearest_centre_km,10.540295832311005,Destination
MAA103,Perungudi,dist_nearest_centre_km,2.334704352019441,Destination
MAA104,Poonamallee,dist_nearest_centre_km,1.6365927066071155,Destination
MAA105,Ramapuram,dist_nearest_centre_km,5.313075222056551,Destination
MAA106,Retteri Junction,dist_nearest_centre_km,6.640301826193722,Destination
MAA107,Saligramam,dist_nearest_centre_km,3.0897753141465096,Destination
MAA108,Shastri Nagar Chennai,dist_nearest_centre_km,1.6101886407732904,Destination
MAA109,Siruseri,dist_nearest_centre_km,21.50853637185142,Destination
MAA110,Srinivasa Nagar,dist_nearest_centre_km,4.359809988265061,Destination
MAA111,Sterling Road,dist_nearest_centre_km,2.778012683209717,Destination
MAA112,Taramani,dist_nearest_centre_km,0.3906992347716937,Destination
MAA113,Thiruvanmiyur,dist_nearest_centre_km,0.9049306369044297,Destination
MAA114,Thoraipakkam,dist_nearest_centre_km,4.558380515900145,Destination
MAA115,Ullagaram,dist_nearest_centre_km,4.367239063192436,Destination
MAA116,Valasaravakkam,dist_nearest_centre_km,6.423352488706116,Destination
MAA117,Vanuvampet,dist_nearest_centre_km,3.869652715600333,Destination
MAA118,Villivakkam,dist_nearest_centre_km,6.021879814618451,Destination
MAA119,Villivakkam Bus Terminus,dist_nearest_centre_km,5.85084939811761,Destination
MAA120,Villivakkam CTH Road,dist_nearest_centre_km,5.25870899205805,Destination
MAA121,Virugambakkam,dist_nearest_centre_km,4.685452206607409,Destination
MAA122,Adyar Junction,dist_nearest_centre_km,2.117378926293801,Destination
MAA123,Alapakkam Junction,dist_nearest_centre_km,6.524673667550983,Destination
MAA124,Kolathur Junction,dist_nearest_centre_km,5.467572558805381,Destination
MAA125,Nookampalayam Depot,dist_nearest_centre_km,12.695493604274011,Destination
MAA126,Perambur Market,dist_nearest_centre_km,7.845966759518859,Destination
MAA127,SIPCOT I,dist_nearest_centre_km,3.1225919951990053,Destination
MAA128,SIPCOT II,dist_nearest_centre_km,3.1225919951990053,Destination
MAA129,Saligramam Warehouse,dist_nearest_centre_km,3.0897753141465096,Destination
MAA130,Semmancheri I,dist_nearest_centre_km,12.312635705157325,Destination
MAA131,Semmancheri II,dist_nearest_centre_km,12.312635705157325,Destination
MAA132,Sholinganallur Lake I,dist_nearest_centre_km,8.454150469852788,Destination
MAA133,Sholinganallur Lake II,dist_nearest_centre_km,8.454150469852788,Destination
MAA000,Chennai International Airport,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA001,Meenambakkam,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA002,St. Thomas Mount,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA003,Nanganallur Road,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA004,Arignar Anna Alandur,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA005,Ekkattuthangal,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA006,Ashok Nagar,bus_stops_500m_pctl,0.9514925373134328,Distance to transit
MAA007,Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,bus_stops_500m_pctl,0.9514925373134328,Distance to transit
MAA008,Koyambedu,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA009,Anna Nagar Tower,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA010,Thirumangalam,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA011,Guindy,bus_stops_500m_pctl,0.9514925373134328,Distance to transit
MAA012,Little Mount,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA013,Saidapet,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA014,Nandanam,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA015,Teynampet,bus_stops_500m_pctl,0.8880597014925373,Distance to transit
MAA016,AG – DMS,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA017,Vadapalani,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA018,Thousand Lights,bus_stops_500m_pctl,0.9813432835820896,Distance to transit
MAA019,Arumbakkam,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA020,Pachaiyappa's College,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA021,Kilpauk,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA022,Nehru Park,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA023,Shenoy Nagar,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA024,Anna Nagar East,bus_stops_500m_pctl,0.8880597014925373,Distance to transit
MAA025,LIC,bus_stops_500m_pctl,0.9925373134328358,Distance to transit
MAA026,Government Estate,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA027,Egmore,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA028,Puratchi Thalaivar Dr. M.G. Ramachandran Central,bus_stops_500m_pctl,0.914179104477612,Distance to transit
MAA029,High Court,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA030,Mannadi,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA031,Washermanpet,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA032,Sir Theagaraya College,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA033,Tondiarpet,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA034,New Washermanpet,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA035,Tollgate,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA036,Kaladipet,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA037,Tiruvottriyur Theradi,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA038,Tiruvottriyur,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA039,Wimco Nagar,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA040,Adambakkam,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA041,Alwarpet,bus_stops_500m_pctl,0.9291044776119404,Distance to transit
MAA042,Bharathidasan Road,bus_stops_500m_pctl,0.8880597014925373,Distance to transit
MAA043,Boat Club,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA044,Karayanchavadi,bus_stops_500m_pctl,0.5,Distance to transit
MAA045,Kodambakkam,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA046,Kumananchavadi,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA047,Kutchery Road,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA048,Lighthouse,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA049,Madhavaram Depot,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA050,Madhavaram Milk Colony,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA051,Panagal Park,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA052,Poonamallee Bypass,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA053,Porur Bypass,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA054,Porur Junction,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA055,Royapettah,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA056,Sholinganallur,bus_stops_500m_pctl,0.5,Distance to transit
MAA057,Thelliyaragaram,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA058,Thirumayilai,bus_stops_500m_pctl,0.9813432835820896,Distance to transit
MAA059,Kattupkkam,bus_stops_500m_pctl,0.5,Distance to transit
MAA060,Iyyapanthangal,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA061,Adyar Depot,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA062,Alwarthirunagar,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA063,Anna Flyover,bus_stops_500m_pctl,0.9701492537313432,Distance to transit
MAA064,Anna Nagar KV,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA065,Anna Nagar West,bus_stops_500m_pctl,0.8880597014925373,Distance to transit
MAA066,Assisi Nagar,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA067,Ayanavaram,bus_stops_500m_pctl,0.5,Distance to transit
MAA068,Butt Road,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA069,Chennai Trade Centre,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA070,Chetpet,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA071,Classical Tamil Institute,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA072,Dr. Radhakrishnan Salai,bus_stops_500m_pctl,1.0,Distance to transit
MAA073,Elcot,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA074,Gandhi Nagar,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA075,Greenways Road,bus_stops_500m_pctl,0.9291044776119404,Distance to transit
MAA076,Indira Nagar,bus_stops_500m_pctl,0.5,Distance to transit
MAA077,Kandanchavadi,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA078,Karambakkam,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA079,Karapakkam,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA080,Kellys,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA081,Kovilambakkam,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA082,Koyambedu Market,bus_stops_500m_pctl,0.5,Distance to transit
MAA083,Madhavaram Bus Terminus,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA084,Madhavaram High Road,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA085,Madipakkam,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA086,Manapakkam,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA087,Mandaveli,bus_stops_500m_pctl,0.8880597014925373,Distance to transit
MAA088,Medavakkam I,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA089,Medavakkam II,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA090,Mettukuppam,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA091,Moolakadai,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA092,Mugalivakkam,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA093,Natesan Nagar,bus_stops_500m_pctl,0.7126865671641791,Distance to transit
MAA094,Nehru Nagar,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA095,Nungambakkam,bus_stops_500m_pctl,0.5,Distance to transit
MAA096,Okkiyam Thoraipakkam,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA097,Otteri,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA098,PTC Colony,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA099,Pattalam,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA100,Perambur,bus_stops_500m_pctl,0.5,Distance to transit
MAA101,Perambur Barracks Road,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA102,Perumbakkam,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA103,Perungudi,bus_stops_500m_pctl,0.6119402985074627,Distance to transit
MAA104,Poonamallee,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA105,Ramapuram,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA106,Retteri Junction,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA107,Saligramam,bus_stops_500m_pctl,0.5,Distance to transit
MAA108,Shastri Nagar Chennai,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA109,Siruseri,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA110,Srinivasa Nagar,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA111,Sterling Road,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA112,Taramani,bus_stops_500m_pctl,0.9514925373134328,Distance to transit
MAA113,Thiruvanmiyur,bus_stops_500m_pctl,0.8432835820895522,Distance to transit
MAA114,Thoraipakkam,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA115,Ullagaram,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA116,Valasaravakkam,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA117,Vanuvampet,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA118,Villivakkam,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA119,Villivakkam Bus Terminus,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA120,Villivakkam CTH Road,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA121,Virugambakkam,bus_stops_500m_pctl,0.3880597014925373,Distance to transit
MAA122,Adyar Junction,bus_stops_500m_pctl,0.914179104477612,Distance to transit
MAA123,Alapakkam Junction,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA124,Kolathur Junction,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA125,Nookampalayam Depot,bus_stops_500m_pctl,0.0932835820895522,Distance to transit
MAA126,Perambur Market,bus_stops_500m_pctl,0.5,Distance to transit
MAA127,SIPCOT I,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA128,SIPCOT II,bus_stops_500m_pctl,0.7835820895522388,Distance to transit
MAA129,Saligramam Warehouse,bus_stops_500m_pctl,0.5,Distance to transit
MAA130,Semmancheri I,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA131,Semmancheri II,bus_stops_500m_pctl,0.2537313432835821,Distance to transit
MAA132,Sholinganallur Lake I,bus_stops_500m_pctl,0.5,Distance to transit
MAA133,Sholinganallur Lake II,bus_stops_500m_pctl,0.5,Distance to transit
MAA000,Chennai International Airport,metro_betweenness,0.0,Network position
MAA001,Meenambakkam,metro_betweenness,0.0149780245200092,Network position
MAA002,St. Thomas Mount,metro_betweenness,0.0270356234096692,Network position
MAA003,Nanganallur Road,metro_betweenness,0.0584374277122368,Network position
MAA004,Arignar Anna Alandur,metro_betweenness,0.1511103400416377,Network position
MAA005,Ekkattuthangal,metro_betweenness,0.023883876937312,Network position
MAA006,Ashok Nagar,metro_betweenness,0.0284524635669673,Network position
MAA007,Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,metro_betweenness,0.0509773305574832,Network position
MAA008,Koyambedu,metro_betweenness,0.0519893592412676,Network position
MAA009,Anna Nagar Tower,metro_betweenness,0.1669269026139255,Network position
MAA010,Thirumangalam,metro_betweenness,0.1926324311820495,Network position
MAA011,Guindy,metro_betweenness,0.1279782558408512,Network position
MAA012,Little Mount,metro_betweenness,0.1304071246819338,Network position
MAA013,Saidapet,metro_betweenness,0.1366817025213972,Network position
MAA014,Nandanam,metro_betweenness,0.2966689798750867,Network position
MAA015,Teynampet,metro_betweenness,0.2689393939393939,Network position
MAA016,AG – DMS,metro_betweenness,0.2696911866759195,Network position
MAA017,Vadapalani,metro_betweenness,0.0744274809160305,Network position
MAA018,Thousand Lights,metro_betweenness,0.3741614619477215,Network position
MAA019,Arumbakkam,metro_betweenness,0.0542158223455933,Network position
MAA020,Pachaiyappa's College,metro_betweenness,0.1706280360860513,Network position
MAA021,Kilpauk,metro_betweenness,0.1923432801295396,Network position
MAA022,Nehru Park,metro_betweenness,0.0149491094147582,Network position
MAA023,Shenoy Nagar,metro_betweenness,0.1688931297709923,Network position
MAA024,Anna Nagar East,metro_betweenness,0.1672738838769373,Network position
MAA025,LIC,metro_betweenness,0.1755436039787185,Network position
MAA026,Government Estate,metro_betweenness,0.1634281748785565,Network position
MAA027,Egmore,metro_betweenness,0.0,Network position
MAA028,Puratchi Thalaivar Dr. M.G. Ramachandran Central,metro_betweenness,0.1510814249363867,Network position
MAA029,High Court,metro_betweenness,0.1385033541522091,Network position
MAA030,Mannadi,metro_betweenness,0.1256939625260236,Network position
MAA031,Washermanpet,metro_betweenness,0.1126532500578302,Network position
MAA032,Sir Theagaraya College,metro_betweenness,0.0993812167476289,Network position
MAA033,Tondiarpet,metro_betweenness,0.0858778625954198,Network position
MAA034,New Washermanpet,metro_betweenness,0.0721431876012028,Network position
MAA035,Tollgate,metro_betweenness,0.058177191764978,Network position
MAA036,Kaladipet,metro_betweenness,0.0439798750867453,Network position
MAA037,Tiruvottriyur Theradi,metro_betweenness,0.0295512375665047,Network position
MAA038,Tiruvottriyur,metro_betweenness,0.0148912792042563,Network position
MAA039,Wimco Nagar,metro_betweenness,0.0,Network position
MAA040,Adambakkam,metro_betweenness,0.0933668748554244,Network position
MAA041,Alwarpet,metro_betweenness,0.0428521859819569,Network position
MAA042,Bharathidasan Road,metro_betweenness,0.0566736062919269,Network position
MAA043,Boat Club,metro_betweenness,0.1935577145500809,Network position
MAA044,Karayanchavadi,metro_betweenness,0.0150069396252602,Network position
MAA045,Kodambakkam,metro_betweenness,0.1332986352070321,Network position
MAA046,Kumananchavadi,metro_betweenness,0.0297825584085126,Network position
MAA047,Kutchery Road,metro_betweenness,0.0145153828359935,Network position
MAA048,Lighthouse,metro_betweenness,0.0,Network position
MAA049,Madhavaram Depot,metro_betweenness,0.0146599583622484,Network position
MAA050,Madhavaram Milk Colony,metro_betweenness,0.0149780245200092,Network position
MAA051,Panagal Park,metro_betweenness,0.1380985426786953,Network position
MAA052,Poonamallee Bypass,metro_betweenness,0.0,Network position
MAA053,Porur Bypass,metro_betweenness,0.0865718251214434,Network position
MAA054,Porur Junction,metro_betweenness,0.1001908396946564,Network position
MAA055,Royapettah,metro_betweenness,0.3892551468887347,Network position
MAA056,Sholinganallur,metro_betweenness,,Network position
MAA057,Thelliyaragaram,metro_betweenness,0.0727214897062225,Network position
MAA058,Thirumayilai,metro_betweenness,0.0287994448299791,Network position
MAA059,Kattupkkam,metro_betweenness,0.0443268563497571,Network position
MAA060,Iyyapanthangal,metro_betweenness,0.0586398334489937,Network position
MAA061,Adyar Depot,metro_betweenness,0.2271570668517233,Network position
MAA062,Alwarthirunagar,metro_betweenness,0.2044587092297016,Network position
MAA063,Anna Flyover,metro_betweenness,0.2267811704834605,Network position
MAA064,Anna Nagar KV,metro_betweenness,0.1922565348137867,Network position
MAA065,Anna Nagar West,metro_betweenness,0.1108026833217672,Network position
MAA066,Assisi Nagar,metro_betweenness,0.0,Network position
MAA067,Ayanavaram,metro_betweenness,0.0829285218598195,Network position
MAA068,Butt Road,metro_betweenness,0.1497224149895905,Network position
MAA069,Chennai Trade Centre,metro_betweenness,0.0796321998612075,Network position
MAA070,Chetpet,metro_betweenness,0.2187427712236872,Network position
MAA071,Classical Tamil Institute,metro_betweenness,0.0306500115660421,Network position
MAA072,Dr. Radhakrishnan Salai,metro_betweenness,0.2497686791579921,Network position
MAA073,Elcot,metro_betweenness,0.028972935461485,Network position
MAA074,Gandhi Nagar,metro_betweenness,0.0245778394633356,Network position
MAA075,Greenways Road,metro_betweenness,0.2313786722183669,Network position
MAA076,Indira Nagar,metro_betweenness,0.1718713856118436,Network position
MAA077,Kandanchavadi,metro_betweenness,0.1094147582697201,Network position
MAA078,Karambakkam,metro_betweenness,0.1135785334258616,Network position
MAA079,Karapakkam,metro_betweenness,0.0447605829285218,Network position
MAA080,Kellys,metro_betweenness,0.2691128845708998,Network position
MAA081,Kovilambakkam,metro_betweenness,0.0460039324543141,Network position
MAA082,Koyambedu Market,metro_betweenness,0.1017233402729586,Network position
MAA083,Madhavaram Bus Terminus,metro_betweenness,0.029088595882489,Network position
MAA084,Madhavaram High Road,metro_betweenness,0.0442401110340041,Network position
MAA085,Madipakkam,metro_betweenness,0.0556904927133934,Network position
MAA086,Manapakkam,metro_betweenness,0.0756708304418228,Network position
MAA087,Mandaveli,metro_betweenness,0.2406315058986814,Network position
MAA088,Medavakkam I,metro_betweenness,0.0366643534582465,Network position
MAA089,Medavakkam II,metro_betweenness,0.0298693037242655,Network position
MAA090,Mettukuppam,metro_betweenness,0.0,Network position
MAA091,Moolakadai,metro_betweenness,0.0297247281980106,Network position
MAA092,Mugalivakkam,metro_betweenness,0.0771165857043719,Network position
MAA093,Natesan Nagar,metro_betweenness,0.1501850566736063,Network position
MAA094,Nehru Nagar,metro_betweenness,0.0,Network position
MAA095,Nungambakkam,metro_betweenness,0.2248149433263937,Network position
MAA096,Okkiyam Thoraipakkam,metro_betweenness,0.0828128614388156,Network position
MAA097,Otteri,metro_betweenness,0.0965764515382836,Network position
MAA098,PTC Colony,metro_betweenness,0.1350913717325931,Network position
MAA099,Pattalam,metro_betweenness,0.1099930603747397,Network position
MAA100,Perambur,metro_betweenness,0.0876705991209808,Network position
MAA101,Perambur Barracks Road,metro_betweenness,0.123178348369188,Network position
MAA102,Perumbakkam,metro_betweenness,0.0315463798288225,Network position
MAA103,Perungudi,metro_betweenness,0.1223687254221605,Network position
MAA104,Poonamallee,metro_betweenness,0.1303203793661809,Network position
MAA105,Ramapuram,metro_betweenness,0.0765093684941013,Network position
MAA106,Retteri Junction,metro_betweenness,0.0432859125607217,Network position
MAA107,Saligramam,metro_betweenness,0.226029377746935,Network position
MAA108,Shastri Nagar Chennai,metro_betweenness,0.0452810548230395,Network position
MAA109,Siruseri,metro_betweenness,0.0018505667360629,Network position
MAA110,Srinivasa Nagar,metro_betweenness,0.0335993523016423,Network position
MAA111,Sterling Road,metro_betweenness,0.2235137635900994,Network position
MAA112,Taramani,metro_betweenness,0.1598427018274346,Network position
MAA113,Thiruvanmiyur,metro_betweenness,0.1475826972010178,Network position
MAA114,Thoraipakkam,metro_betweenness,0.0962294702752718,Network position
MAA115,Ullagaram,metro_betweenness,0.0672854499190377,Network position
MAA116,Valasaravakkam,metro_betweenness,0.1396599583622484,Network position
MAA117,Vanuvampet,metro_betweenness,0.080441822808235,Network position
MAA118,Villivakkam,metro_betweenness,0.0709865833911635,Network position
MAA119,Villivakkam Bus Terminus,metro_betweenness,0.0844899375433726,Network position
MAA120,Villivakkam CTH Road,metro_betweenness,0.0977619708535739,Network position
MAA121,Virugambakkam,metro_betweenness,0.1040654637982882,Network position
MAA122,Adyar Junction,metro_betweenness,0.2218945176960444,Network position
MAA123,Alapakkam Junction,metro_betweenness,0.126734906315059,Network position
MAA124,Kolathur Junction,metro_betweenness,0.0572519083969465,Network position
MAA125,Nookampalayam Depot,metro_betweenness,0.006823964839232,Network position
MAA126,Perambur Market,metro_betweenness,0.109443673374971,Network position
MAA127,SIPCOT I,metro_betweenness,0.3336803145963451,Network position
MAA128,SIPCOT II,metro_betweenness,0.3360513532269257,Network position
MAA129,Saligramam Warehouse,metro_betweenness,0.1669558177191765,Network position
MAA130,Semmancheri I,metro_betweenness,0.0515556326625028,Network position
MAA131,Semmancheri II,metro_betweenness,0.0294355771455008,Network position
MAA132,Sholinganallur Lake I,metro_betweenness,0.107853342586167,Network position
MAA133,Sholinganallur Lake II,metro_betweenness,0.0898970622253065,Network position
MAA000,Chennai International Airport,is_interchange,0.0,Network position
MAA001,Meenambakkam,is_interchange,0.0,Network position
MAA002,St. Thomas Mount,is_interchange,0.0,Network position
MAA003,Nanganallur Road,is_interchange,1.0,Network position
MAA004,Arignar Anna Alandur,is_interchange,1.0,Network position
MAA005,Ekkattuthangal,is_interchange,0.0,Network position
